ts,wall,phase,chip,duty_cycle_pct,mem_used_mib,mem_total_mib,mem_pct
1785431256.334,17:07:36,timeslice,2,0.0,0,0,0.0
1785431256.334,17:07:36,timeslice,3,0.0,0,0,0.0
1785431256.334,17:07:36,timeslice,4,0.0,0,0,0.0
1785431256.334,17:07:36,timeslice,5,0.0,0,0,0.0
1785431256.334,17:07:36,timeslice,6,0.0,0,0,0.0
1785431256.334,17:07:36,timeslice,7,0.0,0,0,0.0
1785431257.334,17:07:37,timeslice,0,0.0,0,0,0.0
1785431257.334,17:07:37,timeslice,1,0.0,0,0,0.0
1785431257.334,17:07:37,timeslice,2,0.0,0,0,0.0
1785431257.334,17:07:37,timeslice,3,0.0,0,0,0.0
1785431257.334,17:07:37,timeslice,4,0.0,0,0,0.0
1785431257.334,17:07:37,timeslice,5,0.0,0,0,0.0
1785431257.334,17:07:37,timeslice,6,0.0,0,0,0.0
1785431257.334,17:07:37,timeslice,7,0.0,0,0,0.0
1785431258.334,17:07:38,timeslice,0,0.0,0,0,0.0
1785431258.334,17:07:38,timeslice,1,0.0,0,0,0.0
1785431258.334,17:07:38,timeslice,2,0.0,0,0,0.0
1785431258.334,17:07:38,timeslice,3,0.0,0,0,0.0
1785431258.334,17:07:38,timeslice,4,0.0,0,0,0.0
1785431258.334,17:07:38,timeslice,5,0.0,0,0,0.0
1785431258.334,17:07:38,timeslice,6,0.0,0,0,0.0
1785431258.334,17:07:38,timeslice,7,0.0,0,0,0.0
1785431259.334,17:07:39,timeslice,0,0.0,0,0,0.0
1785431259.334,17:07:39,timeslice,1,0.0,0,0,0.0
1785431259.334,17:07:39,timeslice,2,0.0,0,0,0.0
1785431259.334,17:07:39,timeslice,3,0.0,0,0,0.0
1785431259.334,17:07:39,timeslice,4,0.0,0,0,0.0
1785431259.334,17:07:39,timeslice,5,0.0,0,0,0.0
1785431259.334,17:07:39,timeslice,6,0.0,0,0,0.0
1785431259.334,17:07:39,timeslice,7,0.0,0,0,0.0
1785431260.334,17:07:40,timeslice,0,0.0,0,0,0.0
1785431260.334,17:07:40,timeslice,1,0.0,0,0,0.0
1785431260.334,17:07:40,timeslice,2,0.0,0,0,0.0
1785431260.334,17:07:40,timeslice,3,0.0,0,0,0.0
1785431260.334,17:07:40,timeslice,4,0.0,0,0,0.0
1785431260.334,17:07:40,timeslice,5,0.0,0,0,0.0
1785431260.334,17:07:40,timeslice,6,0.0,0,0,0.0
1785431260.334,17:07:40,timeslice,7,0.0,0,0,0.0
1785431261.334,17:07:41,timeslice,0,0.0,0,0,0.0
1785431261.334,17:07:41,timeslice,1,0.0,0,0,0.0
1785431261.334,17:07:41,timeslice,2,0.0,0,0,0.0
1785431261.334,17:07:41,timeslice,3,0.0,0,0,0.0
1785431261.334,17:07:41,timeslice,4,0.0,0,0,0.0
1785431261.334,17:07:41,timeslice,5,0.0,0,0,0.0
1785431261.334,17:07:41,timeslice,6,0.0,0,0,0.0
1785431261.334,17:07:41,timeslice,7,0.0,0,0,0.0
1785431262.334,17:07:42,timeslice,0,0.0,0,0,0.0
1785431262.334,17:07:42,timeslice,1,0.0,0,0,0.0
1785431262.334,17:07:42,timeslice,2,0.0,0,0,0.0
1785431262.334,17:07:42,timeslice,3,0.0,0,0,0.0
1785431262.334,17:07:42,timeslice,4,0.0,0,0,0.0
1785431262.334,17:07:42,timeslice,5,0.0,0,0,0.0
1785431262.334,17:07:42,timeslice,6,0.0,0,0,0.0
1785431262.334,17:07:42,timeslice,7,0.0,0,0,0.0
1785431263.334,17:07:43,timeslice,0,0.0,0,0,0.0
1785431263.334,17:07:43,timeslice,1,0.0,0,0,0.0
1785431263.334,17:07:43,timeslice,2,0.0,0,0,0.0
1785431263.334,17:07:43,timeslice,3,0.0,0,0,0.0
1785431263.334,17:07:43,timeslice,4,0.0,0,0,0.0
1785431263.334,17:07:43,timeslice,5,0.0,0,0,0.0
1785431263.334,17:07:43,timeslice,6,0.0,0,0,0.0
1785431263.334,17:07:43,timeslice,7,0.0,0,0,0.0
1785431264.335,17:07:44,timeslice,0,0.0,0,0,0.0
1785431264.335,17:07:44,timeslice,1,0.0,0,0,0.0
1785431264.335,17:07:44,timeslice,2,0.0,0,0,0.0
1785431264.335,17:07:44,timeslice,3,0.0,0,0,0.0
