ts,wall,phase,chip,duty_cycle_pct,mem_used_mib,mem_total_mib,mem_pct
1785431225.698,17:07:05,timeslice,3,95.6,5772,16126,35.8
1785431225.698,17:07:05,timeslice,4,95.2,6663,16126,41.3
1785431225.698,17:07:05,timeslice,5,94.2,5772,16126,35.8
1785431225.698,17:07:05,timeslice,6,96.6,5551,16126,34.4
1785431225.698,17:07:05,timeslice,7,90.5,5774,16126,35.8
1785431226.698,17:07:06,timeslice,0,93.8,5538,16126,34.3
1785431226.698,17:07:06,timeslice,1,92.1,5803,16126,36.0
1785431226.698,17:07:06,timeslice,2,93.7,5772,16126,35.8
1785431226.698,17:07:06,timeslice,3,95.0,5803,16126,36.0
1785431226.698,17:07:06,timeslice,4,93.2,5803,16126,36.0
1785431226.698,17:07:06,timeslice,5,94.0,5803,16126,36.0
1785431226.698,17:07:06,timeslice,6,93.7,5552,16126,34.4
1785431226.698,17:07:06,timeslice,7,82.9,5804,16126,36.0
1785431227.699,17:07:07,timeslice,0,93.8,5538,16126,34.3
1785431227.699,17:07:07,timeslice,1,92.1,5803,16126,36.0
1785431227.699,17:07:07,timeslice,2,93.7,5772,16126,35.8
1785431227.699,17:07:07,timeslice,3,95.0,5803,16126,36.0
